#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_kidira;Kidira;;;;;;;;;x
b_kidjaboum;Kidjaboum;;;;;;;;;x
b_kidomaya;Kidomaya;;;;;;;;;x
b_kidomole;Kidomole;;;;;;;;;x
b_kidono;Kidono;;;;;;;;;x
b_kiduluni;Kiduluni;;;;;;;;;x
b_kiduruni;Kiduruni;;;;;;;;;x
b_kidutani;Kidutani;;;;;;;;;x
b_kidzumo;Kidzumo;;;;;;;;;x
b_kieche;Kieche;;;;;;;;;x
b_kiele;Kiélé;;;;;;;;;x
b_kiembekesha;Kiembekesha;;;;;;;;;x
b_kiemou;Kiémou;;;;;;;;;x
b_kieni;Kieni;;;;;;;;;x
b_kifanya;Kifanya;;;;;;;;;x
b_kiffa;Kiffa;;;;;;;;;x
b_kiffosso;Kiffosso;;;;;;;;;x
b_kifumbu;Kifumbu;;;;;;;;;x
b_kigala;Kigala;;;;;;;;;x
b_kigamboni;Kigamboni;;;;;;;;;x
b_kiganio;Kiganio;;;;;;;;;x
b_kiganjo;Kiganjo;;;;;;;;;x
b_kigato;Kigato;;;;;;;;;x
b_kigio;Kigio;;;;;;;;;x
b_kignan;Kignan;;;;;;;;;x
b_kigo;Kigo;;;;;;;;;x
b_kigogo;Kigogo;;;;;;;;;x
b_kigogo_ini;Kigogo-ini;;;;;;;;;x
b_kigoma;Kigoma;;;;;;;;;x
b_kigomberu;Kigomberu;;;;;;;;;x
b_kigombo;Kigombo;;;;;;;;;x
b_kigongo;Kigongo;;;;;;;;;x
b_kigonsera;Kigonsera;;;;;;;;;x
b_kigorobya;Kigorobya;;;;;;;;;x
b_kigulu;Kigulu;;;;;;;;;x
b_kigumba;Kigumba;;;;;;;;;x
b_kigumo;Kigumo;;;;;;;;;x
b_kigwe;Kigwe;;;;;;;;;x
b_kihara;Kihara;;;;;;;;;x
b_kihatha;Kihatha;;;;;;;;;x
b_kihesa;Kihesa;;;;;;;;;x
b_kihihi;Kihihi;;;;;;;;;x
b_kihingo;Kihingo;;;;;;;;;x
b_kihome;Kihome;;;;;;;;;x
b_kihorogota;Kihorogota;;;;;;;;;x
b_kihoya;Kihoya;;;;;;;;;x
b_kihumbuini;Kihumbuini;;;;;;;;;x
b_kihuri;Kihuri;;;;;;;;;x
b_kihuyo;Kihuyo;;;;;;;;;x
b_kiiki;Kiiki;;;;;;;;;x
b_kiinu;Kiinu;;;;;;;;;x
b_kijabe;Kijabe;;;;;;;;;x
b_kijabijo;Kijabijo;;;;;;;;;x
b_kijangwani;Kijangwani;;;;;;;;;x
b_kijegge;Kijegge;;;;;;;;;x
b_kijinitini;Kijinitini;;;;;;;;;x
b_kijipoa;Kijipoa;;;;;;;;;x
b_kijitonyama;Kijitonyama;;;;;;;;;x
b_kijiwetanga;Kijiwetanga;;;;;;;;;x
b_kijura;Kijura;;;;;;;;;x
b_kikagati;Kikagati;;;;;;;;;x
b_kikambala;Kikambala;;;;;;;;;x
b_kikara;Kikara;;;;;;;;;x
b_kikatiti;Kikatiti;;;;;;;;;x
b_kikhonda;Kikhonda;;;;;;;;;x
b_kikilo;Kikilo;;;;;;;;;x
b_kikima;Kikima;;;;;;;;;x
b_kiko_koni;Kiko Koni;;;;;;;;;x
b_kikoko;Kikoko;;;;;;;;;x
b_kikomani;Kikomani;;;;;;;;;x
b_kikombo;Kikombo;;;;;;;;;x
b_kikoneni;Kikoneni;;;;;;;;;x
b_kikore;Kikore;;;;;;;;;x
b_kikorongo;Kikorongo;;;;;;;;;x
b_kikpan;Kikpan;;;;;;;;;x
b_kikpeou;Kikpeou;;;;;;;;;x
b_kikumini;Kikumini;;;;;;;;;x
b_kikuu;Kikuu;;;;;;;;;x
b_kikuyu_kaskazini;Kikuyu Kaskazini;;;;;;;;;x
b_kikuyu_kusini;Kikuyu Kusini;;;;;;;;;x
b_kikuyu_north;Kikuyu North;;;;;;;;;x
b_kikuyu_south;Kikuyu South;;;;;;;;;x
b_kikuyuni;Kikuyuni;;;;;;;;;x
b_kikwe;Kikwe;;;;;;;;;x
b_kikwezani;Kikwezani;;;;;;;;;x
b_kikwit;Kikwit;;;;;;;;;x
b_kilawa;Kilawa;;;;;;;;;x
b_kildonan;Kildonan;;;;;;;;;x
b_kilelema;Kilelema;;;;;;;;;x
b_kilema_kaskazini;Kilema Kaskazini;;;;;;;;;x
b_kilema_kati;Kilema Kati;;;;;;;;;x
b_kilema_kusini;Kilema Kusini;;;;;;;;;x
b_kilembe;Kilembe;;;;;;;;;x
b_kilibasi;Kilibasi;;;;;;;;;x
b_kilifi;Kilifi;;;;;;;;;x
b_kiligis;Kiligis;;;;;;;;;x
b_kililana;Kililana;;;;;;;;;x
b_kilimaini;Kilimaini;;;;;;;;;x
b_kilimani;Kilimani;;;;;;;;;x
b_kilimanjaro;Kilimanjaro;;;;;;;;;x
b_kilimatinde;Kilimatinde;;;;;;;;;x
b_kilindoni;Kilindoni;;;;;;;;;x
b_kilingili;Kilingili;;;;;;;;;x
b_kilole;Kilole;;;;;;;;;x
b_kilome;Kilome;;;;;;;;;x
b_kilomeni;Kilomeni;;;;;;;;;x
b_kilosa;Kilosa;;;;;;;;;x
b_kilwa_masoko;Kilwa Masoko;;;;;;;;;x
b_kilweni;Kilweni;;;;;;;;;x
b_kim;Kim;;;;;;;;;x
b_kimaeti;Kimaeti;;;;;;;;;x
b_kimagai;Kimagai;;;;;;;;;x
b_kimaka;Kimaka;;;;;;;;;x
b_kimamba;Kimamba;;;;;;;;;x
b_kimana;Kimana;;;;;;;;;x
b_kimande;Kimande;;;;;;;;;x
b_kimandolu;Kimandolu;;;;;;;;;x
b_kimanga;Kimang'a;;;;;;;;;x
b_kimara_maganga;Kimara Maganga;;;;;;;;;x
b_kimberley;Kimberley;;;;;;;;;x
b_kimbiji;Kimbiji;;;;;;;;;x
b_kimbimbi;Kimbimbi;;;;;;;;;x
b_kimbirila_nord;Kimbirila-Nord;;;;;;;;;x
b_kimbirila_sud;Kimbirila-Sud;;;;;;;;;x
b_kimingini;Kiming'ini;;;;;;;;;x
b_kimnyaki;Kimnyaki;;;;;;;;;x
b_kimondo;Kimondo;;;;;;;;;x
b_kimpese;Kimpese;;;;;;;;;x
b_kimunye;Kimunye;;;;;;;;;x
b_kimunyu;Kimunyu;;;;;;;;;x
b_kimuu;Kimuu;;;;;;;;;x
b_kimwanyi;Kimwanyi;;;;;;;;;x
b_kimwarer;Kimwarer;;;;;;;;;x
b_kinagoni;Kinagoni;;;;;;;;;x
b_kinampanda;Kinampanda;;;;;;;;;x
b_kinane;Kinane;;;;;;;;;x
b_kinango;Kinango;;;;;;;;;x
b_kinarane;Kinarane;;;;;;;;;x
b_kinari;Kinari;;;;;;;;;x
b_kindai;Kindai;;;;;;;;;x
b_kindamba;Kindamba;;;;;;;;;x
b_kindi;Kindi;;;;;;;;;x
b_kindia;Kindia;;;;;;;;;x
b_kindimba;Kindimba;;;;;;;;;x
b_kindoye;Kindoyé;;;;;;;;;x
b_kindu;Kindu;;;;;;;;;x
b_kindunguni;Kindunguni;;;;;;;;;x
b_kineta;Kineta;;;;;;;;;x
b_king_kauluma_village;King Kauluma Village;;;;;;;;;x
b_king_williams_town;King William's Town;;;;;;;;;x
b_kingori;King'ori;;;;;;;;;x
b_kingale;Kingale;;;;;;;;;x
b_kingsburgh;Kingsburgh;;;;;;;;;x
b_kiniakara;Kiniakara;;;;;;;;;x
b_kiniebakoura;Kiniébakoura;;;;;;;;;x
b_kinieran;Kiniéran;;;;;;;;;x
b_kiniero;Kiniéro;;;;;;;;;x
b_kinkala;Kinkala;;;;;;;;;x
b_kinondo;Kinondo;;;;;;;;;x
b_kinondoni;Kinondoni;;;;;;;;;x
b_kinross;Kinross;;;;;;;;;x
b_kinshasa;Kinshasa;;;;;;;;;x
b_kintampo;Kintampo;;;;;;;;;x
b_kintinian;Kintinian;;;;;;;;;x
b_kintinku;Kintinku;;;;;;;;;x
b_kinunga;Kinunga;;;;;;;;;x
b_kinyadu;Kinyadu;;;;;;;;;x
b_kinyala;Kinyala;;;;;;;;;x
b_kinyangiri;Kinyangiri;;;;;;;;;x
b_kinyata;Kinyata;;;;;;;;;x
b_kinyerezi;Kinyerezi;;;;;;;;;x
b_kinyeto;Kinyeto;;;;;;;;;x
b_kinyona;Kinyona;;;;;;;;;x
b_kinzau_mvuete;Kinzau-Mvuete;;;;;;;;;x
b_kiomboi;Kiomboi;;;;;;;;;x
b_kiongwe;Kiongwe;;;;;;;;;x
b_kiota;Kiota;;;;;;;;;x
b_kipalapala;Kipalapala;;;;;;;;;x
b_kipamba;Kipamba;;;;;;;;;x
b_kipawa;Kipawa;;;;;;;;;x
b_kipendi;Kipendi;;;;;;;;;x
b_kipevu;Kipevu;;;;;;;;;x
b_kipini;Kipini;;;;;;;;;x
b_kipkabus;Kipkabus;;;;;;;;;x
b_kiptere;Kiptere;;;;;;;;;x
b_kipumbwi;Kipumbwi;;;;;;;;;x
b_kipungani;Kipungani;;;;;;;;;x
b_kipushi;Kipushi;;;;;;;;;x
b_kipusi;Kipusi;;;;;;;;;x
b_kira_town;Kira Town;;;;;;;;;x
b_kirane;Kirané;;;;;;;;;x
b_kirane_kaniaga;Kirané Kaniaga;;;;;;;;;x
b_kiranga;Kiranga;;;;;;;;;x
b_kirano;Kirano;;;;;;;;;x
b_kiranomena;Kiranomena;;;;;;;;;x
b_kiranyi;Kiranyi;;;;;;;;;x
b_kiratina;Kiratina;;;;;;;;;x
b_kirchamba;Kirchamba;;;;;;;;;x
b_kirdimi;Kirdimi;;;;;;;;;x
b_kireka;Kireka;;;;;;;;;x
b_kirerwa;Kirerwa;;;;;;;;;x
b_kirewe;Kirewe;;;;;;;;;x
b_kirfi;Kirfi;;;;;;;;;x
b_kiri;Kiri;;;;;;;;;x
b_kiri_kasama;Kiri Kasama;;;;;;;;;x
b_kiriaini;Kiriaini;;;;;;;;;x
b_kiriangoro;Kiriangoro;;;;;;;;;x
b_kiriani;Kiriani;;;;;;;;;x
b_kirichu;Kirichu;;;;;;;;;x
b_kirigo;Kirigo;;;;;;;;;x
b_kiriko;Kiriko;;;;;;;;;x
b_kirima;Kirima;;;;;;;;;x
b_kirimaini;Kirimaini;;;;;;;;;x
b_kirimamwaro;Kirimamwaro;;;;;;;;;x
b_kirimari;Kirimari;;;;;;;;;x
b_kirimunge;Kirimunge;;;;;;;;;x
b_kirinnya;Kirinnya;;;;;;;;;x
b_kiriri;Kiriri;;;;;;;;;x
b_kiriti;Kiriti;;;;;;;;;x
b_kiritiri;Kiritiri;;;;;;;;;x
b_kirkwood;Kirkwood;;;;;;;;;x
b_kiroe;Kiroe;;;;;;;;;x
b_kirogo;Kirogo;;;;;;;;;x
b_kironge;Kirong'e;;;;;;;;;x
b_kirtachi;Kirtachi;;;;;;;;;x
b_kiru;Kiru;;;;;;;;;x
b_kirua_vunjo_kusini;Kirua Vunjo Kusini;;;;;;;;;x
b_kirua_vunjo_magharibi;Kirua Vunjo Magharibi;;;;;;;;;x
b_kirua_vunjo_mashariki;Kirua Vunjo Mashariki;;;;;;;;;x
b_kiruhura;Kiruhura;;;;;;;;;x
b_kirumba;Kirumba;;;;;;;;;x
b_kirumbi;Kirumbi;;;;;;;;;x
b_kirundo;Kirundo;;;;;;;;;x
b_kirundu;Kirundu;;;;;;;;;x
b_kiruri;Kiruri;;;;;;;;;x
b_kirurumi;Kirurumi;;;;;;;;;x
b_kirwilu;Kirwilu;;;;;;;;;x
b_kiryandongo;Kiryandongo;;;;;;;;;x
b_kisaki;Kisaki;;;;;;;;;x
b_kisangani;Kisangani;;;;;;;;;x
b_kisaoni;Kisaoni;;;;;;;;;x
b_kisarawe;Kisarawe;;;;;;;;;x
b_kisarawi;Kisarawi;;;;;;;;;x
b_kisegese;Kisegese;;;;;;;;;x
b_kiseke;Kiseke;;;;;;;;;x
b_kiserian;Kiserian;;;;;;;;;x
b_kisese;Kisese;;;;;;;;;x
b_kisi;Kisi;;;;;;;;;x
b_kisiba;Kisiba;;;;;;;;;x
b_kisibu;Kisibu;;;;;;;;;x
b_kisii;Kisii;;;;;;;;;x
b_kisimachande;Kisimachande;;;;;;;;;x
b_kisiriri;Kisiriri;;;;;;;;;x
b_kisizi;Kisizi;;;;;;;;;x
b_kismayo;Kismayo;;;;;;;;;x
b_kisoga;Kisoga;;;;;;;;;x
b_kisondela;Kisondela;;;;;;;;;x
b_kisongo;Kisongo;;;;;;;;;x
b_kisoro;Kisoro;;;;;;;;;x
b_kisozi;Kisozi;;;;;;;;;x
b_kissaboui;Kissaboui;;;;;;;;;x
b_kissaboun;Kissaboun;;;;;;;;;x
b_kissachieou;Kissachieou;;;;;;;;;x
b_kisseman;Kisseman;;;;;;;;;x
b_kissidougou;Kissidougou;;;;;;;;;x
b_kisubi;Kisubi;;;;;;;;;x
b_kisuki;Kisuki;;;;;;;;;x
b_kisumu;Kisumu;;;;;;;;;x
b_kisutu;Kisutu;;;;;;;;;x
b_kita;Kita;;;;;;;;;x
b_kita_nord;Kita Nord;;;;;;;;;x
b_kita_ouest;Kita Ouest;;;;;;;;;x
b_kitagata;Kitagata;;;;;;;;;x
b_kitahana;Kitahana;;;;;;;;;x
b_kitai;Kitai;;;;;;;;;x
b_kitaingo;Kitaingo;;;;;;;;;x
b_kitale;Kitale;;;;;;;;;x
b_kitale_ward;Kitale Ward;;;;;;;;;x
b_kitamilo;Kitamilo;;;;;;;;;x
b_kitandi;Kitandi;;;;;;;;;x
b_kitandililo;Kitandililo;;;;;;;;;x
b_kitangiri;Kitangiri;;;;;;;;;x
b_kitanzini;Kitanzini;;;;;;;;;x
b_kiteou;Kiteou;;;;;;;;;x
b_kitere;Kitere;;;;;;;;;x
b_kiteta;Kiteta;;;;;;;;;x
b_kitgum;Kitgum;;;;;;;;;x
b_kithangathini;Kithangathini;;;;;;;;;x
b_kitheine;Kitheine;;;;;;;;;x
b_kithina;Kithina;;;;;;;;;x
b_kithungo;Kithungo;;;;;;;;;x
b_kithunguri;Kithunguri;;;;;;;;;x
b_kitikifumba;Kitikifumba;;;;;;;;;x
b_kitivo;Kitivo;;;;;;;;;x
b_kitoman;Kitoman;;;;;;;;;x
b_kitona;Kitona;;;;;;;;;x
b_kitonga;Kitonga;;;;;;;;;x
b_kitoo;Kitoo;;;;;;;;;x
b_kitsantse;Kitsantse;;;;;;;;;x
b_kitui;Kitui;;;;;;;;;x
b_kituku;Kituku;;;;;;;;;x
b_kitukutwe;Kitukutwe;;;;;;;;;x
b_kitumbeine;Kitumbeine;;;;;;;;;x
b_kitunda;Kitunda;;;;;;;;;x
b_kitute;Kitute;;;;;;;;;x
b_kituu;Kituu;;;;;;;;;x
b_kitwe;Kitwe;;;;;;;;;x
b_kitwiru;Kitwiru;;;;;;;;;x
b_kiu;Kiu;;;;;;;;;x
b_kiumba;Kiumba;;;;;;;;;x
b_kiunga;Kiunga;;;;;;;;;x
b_kiunya;Kiunya;;;;;;;;;x
b_kiuria;Kiuria;;;;;;;;;x
b_kiusa;Kiusa;;;;;;;;;x
b_kiuu;Kiuu;;;;;;;;;x
b_kivani;Kivani;;;;;;;;;x
b_kiviogo;Kiviogo;;;;;;;;;x
b_kivukoni;Kivukoni;;;;;;;;;x
b_kivumbu;Kivumbu;;;;;;;;;x
b_kiwalani;Kiwalani;;;;;;;;;x
b_kiwanja_cha_ndege;Kiwanja cha Ndege;;;;;;;;;x
b_kiwayu;Kiwayu;;;;;;;;;x
b_kiwegu;Kiwegu;;;;;;;;;x
b_kiwere;Kiwere;;;;;;;;;x
b_kiwira;Kiwira;;;;;;;;;x
b_kiwoko;Kiwoko;;;;;;;;;x
b_kiyaw;Kiyaw;;;;;;;;;x
b_kiyawa;Kiyawa;;;;;;;;;x
b_kizazi;Kizazi;;;;;;;;;x
b_kizota;Kizota;;;;;;;;;x
b_klay;Klay;;;;;;;;;x
b_klefe;Klefe;;;;;;;;;x
b_klein_aub;Klein Aub;;;;;;;;;x
b_klein_karoo;Klein Karoo;;;;;;;;;x
b_klela;Kléla;;;;;;;;;x
b_klerksdorp;Klerksdorp;;;;;;;;;x
b_klikor;Klikor;;;;;;;;;x
b_kloof;Kloof;;;;;;;;;x
b_knafna;knafna;;;;;;;;;x
b_knysna;Knysna;;;;;;;;;x
b_koase;Koase;;;;;;;;;x
b_koba;Koba;;;;;;;;;x
b_koba_tatema;Koba-Tatema;;;;;;;;;x
b_kobaia;Kobaia;;;;;;;;;x
b_kobali;Kobali;;;;;;;;;x
b_kobdombo;Kobdombo;;;;;;;;;x
b_kobela;Kobéla;;;;;;;;;x
b_kobenni;Kobenni;;;;;;;;;x
b_kobikoro;Kobikoro;;;;;;;;;x
b_kobo;Kobo;;;;;;;;;x
b_kobodo;Kobodo;;;;;;;;;x
b_koboko;Koboko;;;;;;;;;x
b_kobri;Kobri;;;;;;;;;x
b_koch_goma;Koch-Goma;;;;;;;;;x
b_kodiaga;Kodiaga;;;;;;;;;x
b_kodie;Kodie;;;;;;;;;x
b_kodiossou;Kodiossou;;;;;;;;;x
b_kofeba;Kofeba;;;;;;;;;x
b_koffi_amonkro;Koffi-Amonkro;;;;;;;;;x
b_koffiefontein;Koffiefontein;;;;;;;;;x
b_koffikro;Koffikro;;;;;;;;;x
b_koffikro_affema;Koffikro-Afféma;;;;;;;;;x
b_koforidua_asokore;Koforidua-Asokore;;;;;;;;;x
b_koforidua_effiduase;Koforidua-Effiduase;;;;;;;;;x
b_kogoe;Kogoe;;;;;;;;;x
b_kogu;Kogu;;;;;;;;;x
b_koidu;Koidu;;;;;;;;;x
b_koima;Koïma;;;;;;;;;x
b_koimbani;Koimbani;;;;;;;;;x
b_koimbi;Koimbi;;;;;;;;;x
b_koin;Koin;;;;;;;;;x
b_koindu;Koindu;;;;;;;;;x
b_koitilial;Koitilial;;;;;;;;;x
b_kojenade;Kojenade;;;;;;;;;x
b_kojokrom;Kojokrom;;;;;;;;;x
b_kokele;Kokele;;;;;;;;;x
b_koki;Koki;;;;;;;;;x
b_koko;Koko;;;;;;;;;x
b_kokofata;Kokofata;;;;;;;;;x
b_kokofu;Kokofu;;;;;;;;;x
b_kokologo;Kokologo;;;;;;;;;x
b_kokolopozo;Kokolopozo;;;;;;;;;x
b_kokomian;Kokomian;;;;;;;;;x
b_kokomlemle;Kokomlemle;;;;;;;;;x
b_kokona;Kokona;;;;;;;;;x
b_kokori;Kokori;;;;;;;;;x
b_kokorou;Kokorou;;;;;;;;;x
b_kokota;Kokota;;;;;;;;;x
b_kokoun;Kokoun;;;;;;;;;x
b_kokrobite;Kokrobite;;;;;;;;;x
b_kokry;Kokry;;;;;;;;;x
b_kokstad;Kokstad;;;;;;;;;x
b_kokumbo;Kokumbo;;;;;;;;;x
b_kola;Kola;;;;;;;;;x
b_kolaboui;Kolaboui;;;;;;;;;x
b_kolaboun;Kolaboun;;;;;;;;;x
b_kolahun;Kolahun;;;;;;;;;x
b_kolanda;Kolanda;;;;;;;;;x
b_kolangui;Kolangui;;;;;;;;;x
b_kolbio;Kolbio;;;;;;;;;x
b_kole;Kole;;;;;;;;;x
b_kolente;Kolenté;;;;;;;;;x
b_kolia;Kolia;;;;;;;;;x
b_kolleram;Kolleram;;;;;;;;;x
b_kollet;Kollet;;;;;;;;;x
b_kollo;Kollo;;;;;;;;;x
b_kolo;Kolo;;;;;;;;;x
b_kolofata;Kolofata;;;;;;;;;x
b_kologo;Kologo;;;;;;;;;x
b_kolokani;Kolokani;;;;;;;;;x
b_kolokoba;Kolokoba;;;;;;;;;x
b_kololi;Kololi;;;;;;;;;x
b_kolon;Kolon;;;;;;;;;x
b_kolondieba;Kolondieba;;;;;;;;;x
b_kolonga;Kolonga;;;;;;;;;x
b_kolongo;Kolongo;;;;;;;;;x
b_koloni;Koloni;;;;;;;;;x
b_kolonigue;Kolonigué;;;;;;;;;x
b_kolosso;Kolosso;;;;;;;;;x
b_koloum;Koloum;;;;;;;;;x
b_kolwezi;Kolwezi;;;;;;;;;x
b_komajia;Komajia;;;;;;;;;x
b_komani;Komani;;;;;;;;;x
b_komatipoort;Komatipoort;;;;;;;;;x
b_kombat;Kombat;;;;;;;;;x
b_kombissiri;Kombissiri;;;;;;;;;x
b_kombo_kombo;Kombo Kombo;;;;;;;;;x
b_kombo_abedimo;Kombo-Abedimo;;;;;;;;;x
b_kombo_idinti;Kombo-Idinti;;;;;;;;;x
b_kombolcha;Kombolcha;;;;;;;;;x
b_kombolokoura;Kombolokoura;;;;;;;;;x
b_komboni;Komboni;;;;;;;;;x
b_komborodougou;Komborodougou;;;;;;;;;x
b_komboyoo;Komboyoo;;;;;;;;;x
b_kome;Komé;;;;;;;;;x
b_komine;Kominé;;;;;;;;;x
b_komo;Komo;;;;;;;;;x
b_komo_farm;Komo Farm;;;;;;;;;x
b_komodou;Komodou;;;;;;;;;x
b_komola_koura;Komola-Koura;;;;;;;;;x
b_komoni;Komoni;;;;;;;;;x
b_kon_yambetta;Kon-Yambetta;;;;;;;;;x
b_konadiou;Konadiou;;;;;;;;;x
b_konah;Konah;;;;;;;;;x
b_konan_kokorekro;Konan-Kokorékro;;;;;;;;;x
b_konan_ndrikro;Konan-N'Drikro;;;;;;;;;x
b_konandikro;Konandikro;;;;;;;;;x
b_konassi;Konassi;;;;;;;;;x
b_kondele;Kondele;;;;;;;;;x
b_kondi;Kondi;;;;;;;;;x
b_kondiadou;Kondiadou;;;;;;;;;x
b_kondiebouma;Kondiébouma;;;;;;;;;x
b_kondo;Kondo;;;;;;;;;x
b_kondoa_mjini;Kondoa Mjini;;;;;;;;;x
b_kondokro_djassanou;Kondokro-Djassanou;;;;;;;;;x
b_kondossou;Kondossou;;;;;;;;;x
b_kondrobo;Kondrobo;;;;;;;;;x
b_konfesse;Konfesse;;;;;;;;;x
b_kong;Kong;;;;;;;;;x
b_kongasso;Kongasso;;;;;;;;;x
b_kongo;Kongo;;;;;;;;;x
b_kongola;Kongola;;;;;;;;;x
b_kongolo;Kongolo;;;;;;;;;x
b_kongona;Kongona;;;;;;;;;x
b_kongoti;Kongoti;;;;;;;;;x
b_kongoussi;Kongoussi;;;;;;;;;x
b_kongso_bamougoum;Kongso-Bamougoum;;;;;;;;;x
b_kongwa;Kongwa;;;;;;;;;x
b_koni;Koni;;;;;;;;;x
b_koni_ngani;Koni Ngani;;;;;;;;;x
b_koni_djodjo;Koni-Djodjo;;;;;;;;;x
b_konina;Konina;;;;;;;;;x
b_konindou;Konindou;;;;;;;;;x
b_konio;Konio;;;;;;;;;x
b_konjero_se_ekonjero;Konjero se Ekonjero;;;;;;;;;x
b_konkola;Konkola;;;;;;;;;x
b_konkoure;Konkouré;;;;;;;;;x
b_konna;Konna;;;;;;;;;x
b_kono;Kono;;;;;;;;;x
b_konobougou;Konobougou;;;;;;;;;x
b_konodimini;Konodimini;;;;;;;;;x
b_kononfla;Kononfla;;;;;;;;;x
b_konongo;Konongo;;;;;;;;;x
b_konsequela;Konséquéla;;;;;;;;;x
b_konsiga;Konsiga;;;;;;;;;x
b_konso;Konso;;;;;;;;;x
b_konsotamy;Konsotamy;;;;;;;;;x
b_kontagora;Kontagora;;;;;;;;;x
b_kontcha;Kontcha;;;;;;;;;x
b_kontela;Kontela;;;;;;;;;x
b_konye;Konye;;;;;;;;;x
b_konyu;Konyu;;;;;;;;;x
b_konza;Konza;;;;;;;;;x
b_koona;Koona;;;;;;;;;x
b_koonan;Koonan;;;;;;;;;x
b_kopoky;Kopoky;;;;;;;;;x
b_kopong;Kopong;;;;;;;;;x
b_koporo_pen;Koporo Pen;;;;;;;;;x
b_koporokendie_na;Koporokendie Na;;;;;;;;;x
b_koppies;Koppies;;;;;;;;;x
b_kora;Kora;;;;;;;;;x
b_korahane;Korahane;;;;;;;;;x
b_korbe;Korbé;;;;;;;;;x
b_korbesa;Korbesa;;;;;;;;;x
b_korbol;Korbol;;;;;;;;;x
b_kordie;Kordié;;;;;;;;;x
b_kore;Kore;;;;;;;;;x
b_kore_mairoua;Koré Maïroua;;;;;;;;;x
b_koreahinou;Koréahinou;;;;;;;;;x
b_koreni;Koreni;;;;;;;;;x
b_korera_kore;Koréra Koré;;;;;;;;;x
b_korgom;Korgom;;;;;;;;;x
b_korhogo;Korhogo;;;;;;;;;x
b_koridzhub;Koridzhub;;;;;;;;;x
b_korientze;Korientzé;;;;;;;;;x
b_korikabemitik;Korikabemitik;;;;;;;;;x
b_korkitony;Korkitony;;;;;;;;;x
b_korle_gonno;Korle Gonno;;;;;;;;;x
b_kormou_marka;Kormou-Marka;;;;;;;;;x
b_kornaka;Kornaka;;;;;;;;;x
b_koro;Koro;;;;;;;;;x
b_korogwe;Korogwe;;;;;;;;;x
b_korokaha;Korokaha;;;;;;;;;x
b_korokopla;Korokopla;;;;;;;;;x
b_koronga;Koronga;;;;;;;;;x
b_korongoni;Korongoni;;;;;;;;;x
b_koropara;Koropara;;;;;;;;;x
b_korosko;Korosko;;;;;;;;;x
b_koroumba;Koroumba;;;;;;;;;x
b_kortwia_abodom;Kortwia-Abodom;;;;;;;;;x
b_koru;Koru;;;;;;;;;x
b_kosis;Kosis;;;;;;;;;x
b_kosofe;Kosofe;;;;;;;;;x
b_kossamossi;Kossamossi;;;;;;;;;x
b_kossandji;Kossandji;;;;;;;;;x
b_kossehoa;Kosséhoa;;;;;;;;;x
b_kossihouen;Kossihouen;;;;;;;;;x
b_kossou;Kossou;;;;;;;;;x
b_kotateou;Kotateou;;;;;;;;;x
b_koti_se_phola;Koti-Se-Phola;;;;;;;;;x
b_kotido;Kotido;;;;;;;;;x
b_kotobabi;Kotobabi;;;;;;;;;x
b_kotobi;Kotobi;;;;;;;;;x
b_kotogwanda;Kotogwanda;;;;;;;;;x
b_koton_karfe;Koton Karfe;;;;;;;;;x
b_kotouba;Kotouba;;;;;;;;;x
b_kotoula;Kotoula;;;;;;;;;x
b_kotronou;Kotronou;;;;;;;;;x
b_kotwa;Kotwa;;;;;;;;;x
b_koua;Koua;;;;;;;;;x
b_kouadangou;Kouadangou;;;;;;;;;x
b_kouadioblekro;Kouadioblékro;;;;;;;;;x
b_kouadiokro;Kouadiokro;;;;;;;;;x
b_kouafo_akidom;Kouafo-Akidom;;;;;;;;;x
b_kouakourou;Kouakourou;;;;;;;;;x
b_kouakro;Kouakro;;;;;;;;;x
b_kouamefla;Kouaméfla;;;;;;;;;x
b_kouan_houle;Kouan-Houlé;;;;;;;;;x
b_kouande;Kouandé;;;;;;;;;x
b_kouangan;Kouangan;;;;;;;;;x
b_kouango;Kouango;;;;;;;;;x
b_kouankan;Kouankan;;;;;;;;;x
b_kouassi_datekro;Kouassi-Datékro;;;;;;;;;x
b_kouassi_kouassikro;Kouassi-Kouassikro;;;;;;;;;x
b_kouassi_ndawa;Kouassi-N'Dawa;;;;;;;;;x
b_kouassia_niaguini;Kouassia-Niaguini;;;;;;;;;x
b_kouatie;Kouatie;;;;;;;;;x
b_kouatta;Kouatta;;;;;;;;;x
b_kouba_olanga;Kouba Olanga;;;;;;;;;x
b_koubakou;Koubakou;;;;;;;;;x
b_koubaye;Koubaye;;;;;;;;;x
b_koubewel_koundia;Koubewel Koundia;;;;;;;;;x
b_koubi;Koubi;;;;;;;;;x
b_koubia;Koubia;;;;;;;;;x
b_kouboabo;Kouboabo;;;;;;;;;x
b_koubodohon;Koubodohon;;;;;;;;;x
b_koubongou;Koubongou;;;;;;;;;x
b_koudaboubou;Koudaboubou;;;;;;;;;x
b_koudja;Koudja;;;;;;;;;x
b_koudougou;Koudougou;;;;;;;;;x
b_koudyobe;Koudyobe;;;;;;;;;x
b_koudyobon;Koudyobon;;;;;;;;;x
b_koudyoman;Koudyoman;;;;;;;;;x
b_koudyopongpong;Koudyopongpong;;;;;;;;;x
